uid	text_value
sBXn97njrdXPcVeQNpjHc5nUT273	My name is Eliza. I'm 28. I have a 3 year old daughter for means everything to me. You're my love to cook. I strive to be a better person and be more responsible. And down. I don't know. I guess that's it. 
sGpfywToKoM9McSNemQUFlfOews1	I can't quit drinking cuz honestly selfishness 
sGpfywToKoM9McSNemQUFlfOews1	I didn't. Do good at convincing my wife that I really want to quit alcohol. 
sGpfywToKoM9McSNemQUFlfOews1	I am an alcoholic and I relapsed last night. 
sGpfywToKoM9McSNemQUFlfOews1	I my selfishness is hurting everyone around me. 
sGpfywToKoM9McSNemQUFlfOews1	I had couples therapy. with my counselor and was able to open dialogue with my wife. 
sGpfywToKoM9McSNemQUFlfOews1	I was able to make some progress with goals, but have a lot of work to do. 
sGpfywToKoM9McSNemQUFlfOews1	I want to get better. I want to be happy. 
sGpfywToKoM9McSNemQUFlfOews1	I love spending time. With my son is the sweetest little guy. I know. 
sK9DoGILKCVUB1BbOvH78CZwIgC2	I’m not. That’s the point. Outside of the work I do( career) I’m not as social 
sK9DoGILKCVUB1BbOvH78CZwIgC2	I struggle with negativity and living out Gods truth for my life! 
sK9DoGILKCVUB1BbOvH78CZwIgC2	Well today was a good day really, I guess I’ve just had to work extremely hard for that to be the narrative! I have a lot of dork to do to say the least! 
sK9DoGILKCVUB1BbOvH78CZwIgC2	I don’t really do well in social situations like that. I’ll guess I’ll say “hi!””How are you?” “My name is Anjie. 
sK9DoGILKCVUB1BbOvH78CZwIgC2	Getting out of debt! Finding love within myself, through Jesus, Jesus and maybe a spouse. 
sKfqsIlX4nehDsIkLl9eodaP8u83	I feel that he’s so distant lately. He’s always out with his company, and it’s not only hard on me, but also hard on my mom.
sKfqsIlX4nehDsIkLl9eodaP8u83	It actually just popped up on the App Store. 
sKfqsIlX4nehDsIkLl9eodaP8u83	Probably that. I realized that. School doesn't Define who I am as a person so it helps me become better throughout the day. 
sKfqsIlX4nehDsIkLl9eodaP8u83	I did feel more confident in my own skin today. And I also have an opinion about my dad. I feel as though he doesn’t try, and is absent in my life.
sKfqsIlX4nehDsIkLl9eodaP8u83	in the morning, my mom sent me a picture and it was like It says something about how how I loved and just wanted to make me feel better, and it was really nice to hear. 
sKfqsIlX4nehDsIkLl9eodaP8u83	I don't know. I just was differently about him and I was just told her. and I wish I was in Seattle. Is it hard to be like that constantly? I wish it was just the same as earlier in my life. That's it. 
sKfqsIlX4nehDsIkLl9eodaP8u83	I was happier than normal today only because I didn’t go to school. The stress I feel from school continues to accumulate daily. I did have a little bit of a panic attack from the anxiety I felt from my assignments. But, other than those negatives, there were many positives.
sKfqsIlX4nehDsIkLl9eodaP8u83	I completed a huge assignment of math. But, I did not do my history homework, or study for my test. 
sKfqsIlX4nehDsIkLl9eodaP8u83	Unlimited with sound I got a 91. Which is really good. So that was my goal for today to get a high grade as I could and try the best I could. 
sKfqsIlX4nehDsIkLl9eodaP8u83	I'm so extremely stressed because I have a big exam tomorrow and I'm using a study guide and I keep getting answers wrong is really stressing me out. When I do that at these tactics were just like angrily like I scratch at my face or rub my eyes really hard. Just like I don't know. I don't know. 
sKfqsIlX4nehDsIkLl9eodaP8u83	I kind of just woke up this morning and immediately started doing my homework and then I already but when I got in the car and started to become to become really stressed out and just have to kind of event attack and my mom was worried about me, but I want to go to school. I was just very quiet but the other day I got happier and overall was a nice day. 
sKfqsIlX4nehDsIkLl9eodaP8u83	I'm not sure possibilities. the knowledge of I think that's what I said before knowledge. That school isn't the funniest person although I do need to try my hardest. I am who I am. I am not my grades nor am I the classes that I take until 1? 
sKfqsIlX4nehDsIkLl9eodaP8u83	Seeing my wonderful mother who sacrifices everything for me. Hoping to see my daddy more, because he’s still my partner in crime.
sKfqsIlX4nehDsIkLl9eodaP8u83	One moment was when my mom and I were looking at old pictures of us in the waiting room of the pediatric office. It was lovely to see how we were once a beautiful family. Although we still are, it’s different.
sKfqsIlX4nehDsIkLl9eodaP8u83	maybe but I think it was okay. I think it was good overall, but I probably could have been better. 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	haggar hours roll looking Scott hard 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	Why is it? Not normal to masturbate three times a day. 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	It was strangers dancing on poles. naked 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	I got a blow job, but girl. 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	One of them came out the pool gave me a blowjob and stuff. started having sex with being stuff 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	Got to have sex with a girl. 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	Never again. I had a issue in my life 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	She had sex with me and stuff Jimmy blowjob. Let me suck on tits and licking vagina. 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	Today I got thrown in jail. 
sNHxm3ednMbKgKI0QdiMAzgtu1y1	hermansky Hang up my cats with me my dogs. 
sOsZZDEXr5TN05LjZ6uc55g6K072	Found it looking for a journal on the App Store 
sOsZZDEXr5TN05LjZ6uc55g6K072	It’s been okay. It was my first day of pre student teaching. I think it went well but i can’t wait till it’s over ! 
sOsZZDEXr5TN05LjZ6uc55g6K072	Eddie for coming to visit me
sOsZZDEXr5TN05LjZ6uc55g6K072	I guess today... i hate new places and get bad anxiety 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	I see similarities in that most People hold the same common values. They obey the laws, they want decency, etc. etc.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	My mom decided to get drunk. That tends to Spark it
sPURn6VGqNOgXgAv5QKMKXiY2aC3	She turned 6 on January 26th. She turned 6 on January 26th. 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	App Store is how did you discover in what? 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	I tried to ignore it. But, well, it hasn’t worked 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	listening to good country music 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	My mom, because she’s always been there with me through thick and thin.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	getting new rides to church, my niece turning 6, and in a few days, my nephew will be turning through 4. 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	the iPhone the iPhone the iPhone 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	I have ADHD, and I just need to talk.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	That would be kind of nice, and very interesting.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	It’s still going on. Because, she still drinking.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	The last time I had it, what was the last time she drank. So, I would guess probably a week ago
sPURn6VGqNOgXgAv5QKMKXiY2aC3	I have ADHD, and my mom is an alcoholic. I don’t know what to do right now. I’m stressed out. We’re also moving. Help!
sPURn6VGqNOgXgAv5QKMKXiY2aC3	I always experience fear when she drinks. Because I’m afraid she won’t wake up again.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	I have a temper, I get lazy, I get unmotivated, 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	My mom and I have to go pick up paperwork, and I need to clean my room. 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	Like I said it’s always tough when she drinks. I know there’s nothing I can do about it. But still, it’s tough, hard, and very freaking scary.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	I want to go to Nashville Tennessee to see the Grandel Opry, and to meet country music singers. Because I’ve been a huge fan of country music since I was littlev
sPURn6VGqNOgXgAv5QKMKXiY2aC3	That depends on if it’s a positive impact, or a negative impact 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	Loving one another, helping to bring peace into the world, and respecting other people.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	That is a good question. I think I would love to learn philosophy. It just sounds interesting.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	Anytime. I would love to learn. I am always learning.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	There wouldn’t be any uniqueness or difference in the world. I think that is important. Uniqueness is important.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	Start getting out of poverty. Because, I want to be able to help others, and well spoil my niece and nephew. 
sPURn6VGqNOgXgAv5QKMKXiY2aC3	It’s A bit of a mixed bag.
sPURn6VGqNOgXgAv5QKMKXiY2aC3	I was just sitting here, listening to the news, and just trying to relax. I have ADHD, so anxiety is a part of it.
sPerDEnKnlRaD37RllImqt4lagT2	Yes but this is the time to make money which I need. Who’s fine work? I would like to go for a hike.
sPerDEnKnlRaD37RllImqt4lagT2	I am thankful for each task I accomplish. It’s a win.
sPerDEnKnlRaD37RllImqt4lagT2	I know I am loved and it feels good.
sPerDEnKnlRaD37RllImqt4lagT2	No one is in control of my life except for me.
sPerDEnKnlRaD37RllImqt4lagT2	I am a person of value, and have the right to be treated as such.
sPerDEnKnlRaD37RllImqt4lagT2	I would like to remember this whole day.
sPerDEnKnlRaD37RllImqt4lagT2	I know it is possible to tune out the negative.
sPerDEnKnlRaD37RllImqt4lagT2	January 20 - [ ] Declutter Basement - [x] Took a shower - [x] Got dressed - [ ] Rested - [x] Drive LYFT reach goal - [ ] Went to the Doctor drew blood - [ ] Go Swimming at Pool - [ ] Take money out of savings - [ ] Spent quality time w/ Hunter - [ ] Complete Taxes - [ ] Eat Healthy: - [ ] Daring Book for Girls: Mentees - [ ] Cleanse - [ ] Exercise - [x] Drink water - [ ] Varsity Tutoring - [ ] Armory: Pay and Inventory Reschedule Date - [ ] Contact VA - [ ] Pay DMV Ticket - [ ] Create Budget - [ ] Hunter: List of Daily Task (Focus on swimming and scouts) - [ ] Hunter: Dental Appt. Jan.13, 2020 @ 11:00am RESCHEDULE - [ ] Lexington Law - [ ] Vision Board Bartender, Model, Personal Trainer, Nutritionist, Yogi, Teacher, Lawyer, Social Justice Advocate, Consultant, Philanthropist, Writer, Healer, Reader, Seerer, Dreamer, Professor, Promotion, 1%er, Millionaire, Healthy, Wealthy, Resourceful, Warrior, Mother, Protectress, Goddess, Organizer, Mentor, Fitness Model, Driver - [ ] Get Hunter’s Birthday Party together - [x] Align - [ ] Create weekly meal plan - [ ] Set up photography opening - [ ] Angelis Shoe Company - [ ] Mamasun - [ ] Old School Institute - [ ] Book Release - [ ] Sale Clothes online - [ ] Purchase Margaux Shoes - [ ] Pay Mortgage - [ ] Pay Water Bill - [ ] Pay Gas Bill - [ ] Pay Electric Bill - [ ] Pay Military One Star - [ ] Pay Mardon - [ ] Pay Genuine - [ ] Grocery Bill - [ ] Doctor/Health and Wellness Bill - [ ] EST. USAA as Primary Billing Account 
sPerDEnKnlRaD37RllImqt4lagT2	The most important goals for the day were accomplished. 
sPerDEnKnlRaD37RllImqt4lagT2	I did not complete a to do list yesterday because I am stressed out. My feelings are hurt and I feel bad. I’m tired. I’m blessed. It never enough to console me it seems. My bills are larger than my resources. I’m overweight and I don’t want to be. My routine and motivation are at odds with everything me. I’m hurting and sad. I feel out of balance. 
sPerDEnKnlRaD37RllImqt4lagT2	My family, friends, sun, moon and stars!
sPerDEnKnlRaD37RllImqt4lagT2	January 16 - [ ] Declutter Basement - [x] Took a shower - [ ] Got dressed - [x] Rested - [ ] Drive LYFT reach goal 20 rides - [ ] Doctor- Switch Plan - [ ] Go Swimming at Pool - [ ] Take money out of savings - [ ] Spent quality time w/ Hunter - [ ] Complete Taxes - [ ] Eat Healthy: Popcorn - [ ] Daring Book for Girls: Mentees - [ ] Cleanse - [ ] Exercise - [ ] Drink water - [ ] Varsity Tutoring - [ ] Armory: Pay and Inventory Reschedule Date - [ ] Contact VA - [ ] Pay DMV Ticket - [ ] Create Budget - [ ] Hunter: List of Daily Task (Focus on swimming and scouts) - [ ] Hunter: Dental Appt. Jan.13, 2020 @ 11:00am RESCHEDULE - [ ] Lexington Law - [ ] Vision Board Bartender, Model, Personal Trainer, Nutritionist, Yogi, Teacher, Lawyer, Social Justice Advocate, Consultant, Philanthropist, Writer, Healer, Reader, Seerer, Dreamer, Professor, Promotion, 1%er, Millionaire, Healthy, Wealthy, Resourceful, Warrior, Mother, Protectress, Goddess, Organizer, Mentor, Fitness Model, Driver - [ ] Get Hunter’s Birthday Party together - [ ] Align - [ ] Create weekly meal plan - [ ] Set up photography opening - [ ] Angelis Shoe Company - [ ] Mamasun - [ ] Old School Institute - [ ] Book Release - [ ] Sale Clothes online - [ ] Purchase Margaux Shoes - [ ] Pay Mortgage - [ ] Pay Water Bill - [ ] Pay Gas Bill - [ ] Pay Electric Bill - [ ] Pay Military One Star - [ ] Pay Mardon - [ ] Pay Genuine - [ ] Grocery Bill - [ ] Doctor/Health and Wellness Bill - [ ] EST. USAA as Primary Billing Account 
